NINE_FIG,MARK_ID
318900010,5219
318900020,28346
318900030,28347
318900040,28348
318900050,5220
318900060,28349
318900070,28350
318900080,5221
318900090,28351
318900100,28352
318900110,5222
318900120,130589
318900180,14041
318900181,28353
319000010,28354
319000020,28355
319000030,28356
319000040,5223
319000050,154428
319000060,154429
319000070,259850
319100010,154430
319200010,28357
319200020,28358
319200030,5224
319200040,28359
319200050,28360
319200060,5225
319200070,28361
319200080,28362
319200090,28363
319200100,5226
319200110,28364
319200120,28365
319200130,5227
319200140,28366
319200150,28367
319200160,5228
319200170,28368
319200180,28369
319200190,28370
319200200,5229
319200250,28371
319200260,28372
319200270,5230
319200280,28373
319200290,28374
319200300,5231
319200310,28375
319200320,28376
319200330,5232
319200340,28377
319200350,28378
319200360,28379
319200370,5233
319200380,28380
319200390,28381
319200400,5234
319200410,28382
319200420,28383
319200430,5235
319200440,28384
319200450,28385
319200451,14042
319300010,130590
319300020,130591
319300030,130592
319300040,130593
319300050,130594
319300060,130595
319300070,130596
319300080,130597
319300090,130598
319300100,130599
319300110,130600
319300120,28386
319300130,28387
319300140,5236
319300150,28388
319300160,28389
319300170,130601
319300180,130602
319300190,130603
319300200,130604
319300210,130605
319300220,130606
319300230,130607
319300240,130608
319300250,130609
319300260,130610
319300270,130611
319300280,130612
319300290,130613
319300300,130614
319300310,130615
319300320,130616
319300330,130617
319300340,130618
319300350,130619
319300360,130620
319300370,130621
319300380,130622
319300390,130623
319300400,130624
319300410,130625
319300420,130626
319300430,130627
319300440,130628
319300450,130629
319300460,130630
319300470,130631
319300480,130632
319300490,130633
319300500,130634
319300510,130635
319300520,5237
319400010,130636
319400020,130637
319400030,28390
319400040,14043
319400050,28391
319400051,28392
319400060,28393
319400070,14030
319400080,14031
319400090,5238
319400100,28394
319400110,28395
319400120,28396
319400130,5239
319400140,28397
319400150,28398
319500010,130638
319500020,130639
319600010,28399
319600011,14032
319600012,28400
319600013,28401
319600020,14033
319600030,130640
319600040,130641
319600050,130642
319600060,5240
319600070,130643
319600080,130644
319600090,130645
319600100,130646
319600110,130647
319600120,130648
319600130,130649
319600140,130650
319600150,130651
319600160,130652
319600170,130653
319600180,130654
319600190,28402
319600200,28403
319600210,5241
319600220,28404
319600230,28405
319600240,28406
319600250,5242
319600260,28407
319600270,5243
319600280,5244
319600290,130655
319600300,130656
319600310,130657
319600320,130658
319600330,5245
319600340,5246
319600350,5247
319600360,5248
319600370,5249
319600380,130659
319600390,130660
319600400,130661
319600410,130662
319600420,5250
319600426,270164
319600430,5251
319600439,270165
319600440,5252
319600447,270166
319600450,5253
319600460,5254
319600470,5255
319600480,5256
319600490,28408
319600500,28409
319600510,5257
319600519,270167
319600520,28410
319600529,270168
319600530,28411
319600540,5258
319600550,28412
319600560,28413
319600570,28414
319600580,5259
319600590,28415
319600599,270169
319600600,28416
319600610,5260
319600616,270170
319600620,28417
319600630,28418
319600639,270171
319600640,5261
319600650,28419
319600660,28420
319600670,28421
319600680,5262
319600689,270172
319600690,28422
319600696,270173
319600700,28423
319600707,270174
319600710,5263
319600720,28424
319600727,270175
319600730,28425
319600740,5264
319600750,28426
319600758,270176
319600760,28427
319600770,130663
319600780,28428
319600790,5265
319600796,270177
319600820,28429
319600830,28430
319600840,5266
319600850,28431
319600860,28432
319600870,5267
319600880,28433
319600890,28434
319600900,28435
319600910,5268
319600920,28436
319600930,130666
319600940,249065
319600950,282678
319700010,130667
319700020,130668
319700030,130669
319700040,130670
319700050,130671
319700060,130672
319700070,130673
319700080,130674
319700090,130675
319700100,130676
319700110,130677
319700120,130678
319700130,130679
319700140,130680
319700150,130681
319700160,130682
319700170,130683
319700180,130684
319700190,130685
319700200,130686
319700210,130687
319700220,28437
319700230,5269
319700240,130688
319800010,130689
319800020,28438
319800030,28439
319800050,5270
319800060,158159
319900010,28440
319900020,28441
319900030,28442
319900040,5271
319900050,28443
319900060,5272
319900070,28444
319900080,5273
319900090,5274
319900100,28445
319900110,130691
319900120,28446
319900130,130692
319900140,130693
319900150,130694
319900160,130695
319900170,130696
319900180,130697
319900190,130698
319900200,130699
319900210,130700
319900220,130701
319900230,130702
319900240,130703
319900250,130704
319900260,130705
319900270,130706
319900280,130707
319900290,130708
319900300,249061
320000010,130709
320000020,130710
320000030,130711
320000040,130712
320000050,130713
320000060,5275
320000070,130714
320000080,130715
320000090,130716
320000100,130717
320000110,130718
320000120,130719
320000130,130720
320000140,130721
320000150,130722
320000160,130723
320000170,130724
320000180,28447
320000190,28448
320000200,28449
320000210,5276
320000220,130725
320000230,130726
320000240,28450
320000250,28451
320000260,130727
320000270,5277
320000280,28452
320000290,28453
320000300,5278
320000310,28454
320000320,130728
320000330,28455
320000340,28456
320000350,14034
320100010,130729
320100020,28457
320100030,28458
320100040,130730
320100050,5279
320100060,28459
320100070,28460
320100080,5280
320100090,28461
320100091,14035
320100092,14036
320100100,188494
320100110,188495
320200010,28462
320200020,130731
320200030,130732
320200040,130733
320200050,130734
320200060,130735
320200070,130736
320200080,130737
320200090,130738
320200100,130739
320200110,130740
320200120,130741
320200130,130742
320200140,130743
320200150,130744
320200160,130745
320200170,130746
320200180,130747
320200190,130748
320200200,130749
320200210,130750
320200220,130751
320200230,130752
320200240,130753
320200250,130754
320200260,130755
320200270,28463
320200280,28464
320200290,5281
320200300,28465
320200310,28466
320200320,28467
320200330,5282
320200340,28468
320200350,28469
320200360,5283
320200370,28470
320200380,28471
320200390,5284
320200400,28472
320200410,5285
320200420,5286
320200430,5287
320200440,5288
320200450,130756
320200460,130757
320200470,130758
320200480,5289
320200490,130759
320200500,130760
320200510,5290
320200520,130761
320200530,130762
320200540,130763
320200550,130764
320200560,130765
320200570,130766
320200580,130767
320200590,130768
320200600,130769
320200610,130770
320200620,130771
320200630,130772
320200640,130773
320200650,130774
320200660,130775
320200670,130776
320200680,130777
320200690,130778
320200700,130779
320200710,130780
320200720,130781
320200730,130782
320200740,130783
320200750,130784
320200760,130785
320200770,130786
320200780,130787
320200790,130788
320200800,130789
320200810,130790
320200820,130791
320200830,14037
320200840,130792
320200850,130793
320200860,130794
320200870,130795
320200880,130796
320200890,130797
320200900,130798
320200910,130799
320200920,5291
320200930,28473
320200940,130800
320200950,14020
320200960,28474
320200970,5292
320200971,14021
320200972,28475
320200973,14022
320200975,14024
320200980,130801
320200990,259694
320300010,5293
320300020,5294
320300030,5295
320300040,5296
320300050,5297
320300060,5298
320300070,5299
320300080,28476
320300090,28477
320300100,5300
320300110,28478
320300120,28479
320300130,5301
320300140,28480
320300150,28481
320300160,28482
320300170,5302
320300180,28483
320300190,28484
320300200,5303
320300210,28485
320300211,28486
320300220,14027
320300230,28487
320500010,130802
320500020,130803
320500030,28488
320500040,28489
320500050,5304
320500060,130804
320500070,28490
320500080,130805
320500090,130806
320500100,28491
320500110,28492
320500120,130807
320500130,130808
320500140,130809
320500150,130810
320500160,5305
320500161,270178
320500162,270179
320500163,270180
320500170,130811
320500180,130812
320500190,130813
320500200,130814
320500210,28493
320500220,130815
320500230,130816
320500240,130817
320500250,130818
320500260,130819
320500270,28494
320500280,130820
320500290,130821
320500300,130822
320500310,130823
320500320,130824
320500340,5306
320500350,28495
320500360,28496
320500370,5307
320500380,28497
320500390,130825
320500400,130826
320500410,130827
320500420,130828
320500430,130829
320500440,130830
320500450,130831
320500460,130832
320500470,130833
320500480,130834
320500490,28498
320500500,28499
320500510,130835
320500520,130836
320500530,130837
320500540,130838
320500550,130839
320500560,130840
320500570,5308
320500571,270181
320500572,270182
320500573,270183
320500574,270184
320500575,270185
320500576,270186
320500577,270187
320500580,28500
320500590,28501
320500591,270188
320500592,270189
320500593,270190
320500594,270191
320500595,270192
320500596,270193
320500597,270194
320500600,5309
320500610,28502
320500620,28503
320500630,5310
320500640,28504
320500650,28505
320500660,28506
320500661,270195
320500662,270196
320500663,270197
320500664,270198
320500665,270199
320500670,14028
320500671,28507
320500672,14029
320500680,28508
320500681,270200
320500682,270201
320500690,28509
320500700,130841
320500710,130842
320500720,130843
320500730,130844
320500740,130845
320500750,130846
320500760,130847
320600010,130848
320600020,5311
320600021,270202
320600029,270203
320600030,130849
320600040,28510
320600050,130850
320600060,28511
320600070,5312
320600080,28512
320600090,28513
320600100,5313
320600110,28514
320600120,28515
320600130,28516
320600140,39822
320700010,130851
320700020,28517
320700030,130852
320700040,130853
320700050,130854
320700060,130855
320700070,130856
320700080,28518
320700081,270204
320700090,130857
320700100,130858
320700110,130859
320700120,130860
320700130,130861
320700160,130864
320700170,130865
320700180,130866
320700190,130867
320700200,130868
320700210,130869
320700220,28519
320700230,130870
320700240,14008
320700241,270205
320700250,130871
320700260,10987
320700270,130872
320700280,14009
320700281,270206
320700290,130873
320700300,130874
320700310,130875
320700320,28520
320700330,28521
320700340,10988
320700350,28522
320700360,28523
320700370,130876
320700380,130877
320800010,130878
320800020,130879
320800030,130880
320800040,130881
320800050,130882
320800060,130883
320800070,130884
320800080,130885
320800090,14011
320800091,14012
320800097,14013
320800098,14014
320800099,14015
320800100,130886
320800110,130887
320800120,157647
320900010,5314
320900020,130888
320900030,28524
320900040,28525
320900050,5315
320900060,28526
320900070,28527
320900080,130889
320900090,5316
320900100,130890
320900110,130891
320900120,130892
320900130,130893
320900140,130894
320900150,130895
320900160,130896
320900170,130897
320900180,130898
320900190,130899
320900200,130900
320900210,130901
320900220,28528
320900230,28529
320900240,28530
320900250,5317
320900260,28531
320900261,270207
320900265,270208
320900270,130902
320900280,28532
320900290,130903
320900300,130904
320900310,5318
320900320,130905
320900330,130906
320900340,130907
320900350,130908
320900360,130909
320900370,130910
